Code UIC,Libellé Gare,Fret,Voyageurs,Code Ligne,Rang,PK,X (Lambert 93),Y (Lambert 93),X (WGS84),Y (WGS84),Commune,Département,coordonnees_geographiques
87783225.0,Loubaresse,N,N,722000,1.0,668+116,717119.824963,6424903.1515,358110.449448,5609425.57609,Loubaresse,Cantal,"44.9231146777, 3.21696090143"
87781641.0,Faugères,N,N,722000,1.0,464+523,714524.182231,6273239.84603,353961.730258,5397306.22399,Faugères,Hérault,"43.5580762216, 3.17969232285"
87783514.0,Les Salelles,N,O,723000,1.0,619+602,722246.876028,6376049.07922,365099.269112,5540516.99927,Les Salelles,Lozère,"44.4831452182, 3.27974253665"
87783530.0,Chanac,N,O,723000,1.0,625+691,727485.760995,6375063.73151,372426.449926,5539103.985,Esclanèdes,Lozère,"44.4740883801, 3.34556372179"
87783605.0,Mende,N,O,723000,1.0,644+723,739887.819502,6380498.33696,389831.829748,5546645.74987,Mende,Lozère,"44.5224117072, 3.50191890899"
87783365.0,Sévérac-le-Château,O,O,725000,1.0,579+559,704484.516565,6358541.18056,340218.394064,5516012.67245,Sévérac-le-Château,Aveyron,"44.3258834036, 3.05623383327"
87674796.0,Balaruc,N,N,731000,1.0,4+767,756180.623555,6261182.15479,411184.815876,5380339.11519,Balaruc-les-Bains,Hérault,"43.4475211883, 3.69373604699"
87781328.0,Florensac,O,N,732000,2.0,458+321,735224.974054,6254494.40132,382329.176643,5371324.85968,St-Thibéry,Hérault,"43.38870336, 3.43452142943"
87781369.0,Lézignan-la-Cèbe,O,N,732000,2.0,472+457,735200.984021,6266215.28045,382384.904633,5387491.74098,Lézignan-la-Cèbe,Hérault,"43.4941512657, 3.43502204247"
87781856.0,Sallèles-d'Aude,O,N,734000,1.0,417+651,695625.449597,6240357.86705,327964.545912,5351996.22522,Sallèles-d'Aude,Aude,"43.2623918444, 2.94615564242"
87615732.0,Naucelle,N,O,736000,1.0,458+987,649133.304011,6343194.2379,263127.971246,5494257.88207,Naucelle,Aveyron,"44.1859130849, 2.3637187825"
87615757.0,Baraqueville-Carcenac-Peyralès,O,O,736000,1.0,473+357,654351.735746,6352563.54007,270299.74564,5507414.59449,Baraqueville,Aveyron,"44.270603189, 2.42814392802"
87615468.0,Castres (Tarn),O,O,736000,1.0,366+105,637900.852537,6278087.06999,248370.71115,5403612.85574,Castres,Tarn,"43.5991176358, 2.23115205953"
87615526.0,Labruguière,N,O,737000,1.0,373+993,640124.043854,6271768.67137,251516.300328,5394907.97708,Labruguière,Tarn,"43.5424619051, 2.25940936789"
87328021.0,Les Cauquillous,N,O,738000,1.0,258+113,599646.705241,6293581.33485,195317.440975,5424390.6881,Lavaur,Tarn,"43.7341347764, 1.75456642483"
87615476.0,Lavaur,O,O,738000,1.0,264+501,604312.931505,6290111.14544,201835.030535,5419681.2982,Lavaur,Tarn,"43.7035591459, 1.813114928"
87611244.0,Montauban-Ville-Bourbon,O,O,739000,1.0,374+605,566991.051516,6325307.61022,149293.601635,5467639.20647,Montauban,Tarn-et-Garonne,"44.0141953318, 1.3411272417"
87545244.0,Juvisy,O,O,745000,1.0,21+129,654540.780384,6843472.13911,265209.061339,6222389.97541,Juvisy-sur-Orge,Essonne,"48.6898003395, 2.38241353288"
87681320.0,Grigny-Val-de-Seine,N,N,745000,1.0,23+856,655581.678453,6841097.26163,266810.61827,6218800.8998,Grigny,Essonne,"48.6685122742, 2.39680056358"
87681437.0,Ballancourt,N,O,745000,1.0,46+680,653574.785725,6825961.00379,263959.107637,6195858.80878,Ballancourt-sur-Essonne,Essonne,"48.5322220897, 2.37118500772"
87684407.0,Boigneville,N,O,745000,1.0,70+300,653988.493262,6804830.45762,264833.409707,6163967.96011,Boigneville,Essonne,"48.34215967, 2.37903899685"
87684530.0,Auxy-Juranville,O,N,745000,1.0,101+852,661602.201209,6776431.9031,276550.090285,6121363.14526,Auxy,Loiret,"48.0871343376, 2.48429172928"
87682468.0,Vernou-sur-Seine,O,O,746000,1.0,85+177,688347.613435,6809574.33423,316438.048154,6171374.237,Vernou-la-Celle-sur-Seine,Seine-et-Marne,"48.3863628421, 2.84261135134"
87682302.0,Montereau,O,O,746000,1.0,93+273,695652.572695,6808832.21674,327422.541808,6170270.22392,Montereau-Fault-Yonne,Seine-et-Marne,"48.3797761506, 2.94128673672"
87696351.0,Varennes-sur-Allier,O,O,750000,1.0,341+440,730322.663267,6579565.84365,377825.134718,5831023.74374,Varennes-sur-Allier,Allier,"46.3153167893, 3.39406093242"
87726844.0,Vendranges-St-Priest,N,N,750000,1.0,436+461,786337.04247,6537033.56582,457983.614266,5768741.17424,St-Priest-la-Roche,Loire,"45.9275157945, 4.11413680572"
87726208.0,St-Galmier-Veauche,O,O,750000,1.0,482+206,800874.715291,6497088.34486,477924.092187,5711048.93454,Veauche,Loire,"45.56586057, 4.29326516661"
87726000.0,St-Étienne-Châteaucreux,O,O,750000,1.0,502+145,809405.572202,6483650.44539,489756.755101,5691624.04033,St-Étienne,Loire,"45.4435644593, 4.39955978608"
87684241.0,Ferrières-Fontenay,N,O,750000,1.0,107+258,683041.391575,6777382.34321,308599.340857,6122939.89561,Fontenay-sur-Loing,Loiret,"48.0965951412, 2.77219504561"
87696146.0,Cosne,O,O,750000,1.0,195+104,694892.142666,6701508.23046,326417.728837,6009896.94211,Cosne-Cours-sur-Loire,Nièvre,"47.4139013523, 2.93226034822"
87696294.0,St-Pierre-le-Moûtier,N,O,750000,1.0,280+733,708500.483574,6632583.28024,346364.145347,5908405.84071,St-Pierre-le-Moûtier,Nièvre,"46.7933335057, 3.11144205637"
87696302.0,Chantenay-St-Imbert,N,O,750000,1.0,289+942,713136.001186,6625355.18381,353106.260011,5897817.93468,Chantenay-St-Imbert,Nièvre,"46.7281768648, 3.17200750286"
87722231.0,Pierre-Bénite,N,O,750000,1.0,553+538,841971.684744,6513526.01393,537100.804876,5733446.78315,Pierre-Bénite,Rhône,"45.7065441728, 4.82485862133"
87682278.0,Moret-Veneux-les-Sablons,N,O,750000,1.0,66+780,685037.847803,6808760.05883,311464.666553,6170134.99037,Veneux-les-Sablons,Seine-et-Marne,"48.3789692704, 2.79793470428"
87684217.0,Souppes-Château-Landon,O,O,750000,1.0,96+848,680305.304104,6786858.26295,304460.397008,6137150.83518,Souppes-sur-Loing,Seine-et-Marne,"48.1817849663, 2.73501428041"
87682542.0,St-Fargeau,N,O,751000,2.0,54+632,666258.692213,6829470.28985,283052.594602,6201299.10766,St-Fargeau,Yonne,"48.5645740869, 2.5427047194"
87696898.0,Entrains,O,N,753000,1.0,252+022,719674.831086,6707178.42905,363032.067022,6018252.69825,Entrains-sur-Nohain,Nièvre,"47.4646704607, 3.26117254432"
87683557.0,Monéteau-Gurgy,N,O,753000,1.0,168+260,743379.923267,6750199.13255,398527.258257,6082061.26771,Monéteau,Yonne,"47.8507529841, 3.58003127231"
87683573.0,Auxerre-St-Gervais,O,O,753000,1.0,174+246,743830.040915,6744297.6832,399132.083285,6073250.34092,Auxerre,Yonne,"47.7976111236, 3.58546450797"
87696732.0,Prémery,O,N,754000,1.0,271+296,725218.028813,6674603.28924,371020.232974,5970068.56863,Prémery,Nièvre,"47.171232923, 3.33293145997"
87696005.0,Nevers,O,O,754000,1.0,301+810,711439.837743,6654133.42805,350713.802816,5940004.64839,Nevers,Nièvre,"46.9873201786, 3.15051569422"
87694471.0,Saulieu,O,O,755000,1.0,270+931,793413.50499,6687701.22254,471534.827693,5988397.46347,Saulieu,Côte-d'Or,"47.2830464959, 4.2358694271"
87683789.0,Avallon,O,O,755000,1.0,228+667,768714.183699,6711005.12911,435558.968685,6023385.91578,Avallon,Yonne,"47.4958353131, 3.91269278705"
87696450.0,Imphy,O,O,760000,1.0,15+061,719736.405435,6648045.26889,362835.98686,5931032.60557,Imphy,Nièvre,"46.9323116783, 3.25941112624"
87559070.0,Nevers-Le Banlay,N,O,760000,1.0,3+500,712538.948942,6656275.83967,352330.167193,5943149.6897,Nevers,Nièvre,"47.006589358, 3.16503574246"
87696484.0,Decize,O,O,760000,1.0,37+914,735630.260572,6637581.7141,386000.172193,5915580.90032,Decize,Nièvre,"46.8374431303, 3.46749854353"
87694000.0,Le Creusot,O,O,760000,1.0,125+644,809039.43088,6635243.06882,493144.486016,5910863.4181,Le Creusot,Saône-et-Loire,"46.8084458606, 4.42999229067"
87713578.0,Chagny,N,O,760000,1.0,162+425,833142.359482,6646704.13988,528692.373755,5926947.93264,Chagny,Saône-et-Loire,"46.9072494006, 4.74932439942"
87694554.0,Dracy-St-Loup,N,O,761000,1.0,22+046,801856.398702,6657180.42295,483203.81589,5943227.5324,Dracy-St-Loup,Saône-et-Loire,"47.0070662, 4.34069373159"
87696591.0,Epiry-Montreuillon,O,N,762000,1.0,271+266,755333.057973,6673305.44715,415259.407688,5967856.65997,Epiry,Nièvre,"47.157723447, 3.73033872801"
87696492.0,Cercy-la-Tour,O,O,762000,1.0,310+759,749139.030262,6639927.49089,405758.364066,5918879.03696,Cercy-la-Tour,Nièvre,"46.8577067223, 3.64498940099"
87696575.0,Tamnay-Châtillon,O,N,763000,1.0,283+554,754926.597723,6661730.75811,414506.39178,5950819.80509,Tamnay-en-Bazois,Nièvre,"47.0535538267, 3.72357427101"
87694620.0,Montceau-les-Mines,O,O,769000,1.0,94+921,804051.259652,6619833.3737,485476.023012,5888458.02976,Montceau-les-Mines,Saône-et-Loire,"46.6705115664, 4.36110531544"
87694612.0,Blanzy,N,N,769000,1.0,98+436,806310.409941,6622480.97602,488833.00544,5892268.18292,Blanzy,Saône-et-Loire,"46.6939929144, 4.39126160168"
87696401.0,Montbeugny,N,O,770000,1.0,13+242,737690.044094,6603773.03665,388701.093239,5866164.78842,Montbeugny,Allier,"46.532917413, 3.4917613301"
87696427.0,Dompierre-Sept-Fons,O,O,770000,1.0,27+752,751766.165632,6603155.09008,409137.312339,5865112.91455,Dompierre-sur-Besbre,Allier,"46.5264166016, 3.67534300977"
87725689.0,Mâcon-Ville,O,O,770000,1.0,143+947,840417.64541,6579717.9651,537066.043405,5829000.02655,Mâcon,Saône-et-Loire,"46.3027590622, 4.82454635373"
87725002.0,Chalon-sur-Saône,O,O,772000,1.0,116+343,840567.089941,6632917.1544,539077.464187,5906502.39519,Chalon-sur-Saône,Saône-et-Loire,"46.781625751, 4.84261525403"
87721704.0,Les Flachères,N,O,775000,1.0,111+834,836292.532256,6521253.89114,529223.023677,5744728.73679,Charbonnières-les-Bains,Rhône,"45.777273738, 4.75409130876"
87722736.0,Millery-Montagny,N,N,775000,1.0,130+517,837208.12367,6504796.6307,530008.555626,5721083.37269,Millery,Rhône,"45.6289317643, 4.76114786233"
87721829.0,Chamelet,N,O,775000,1.0,74+576,816664.196706,6543551.64595,501718.753347,5777412.35257,Chamelet,Rhône,"45.9816702576, 4.50701624461"
87721787.0,Bois-d'Oingt-Légny,N,O,775000,1.0,85+034,822133.106293,6535310.89281,509344.460556,5765380.94848,Légny,Rhône,"45.9065158122, 4.57551913799"
87694711.0,St-Julien-Changy,N,O,775000,1.0,13+429,796218.361245,6588234.22714,473342.315738,5842614.43333,St-Julien-de-Civry,Saône-et-Loire,"46.3871847348, 4.25210636848"
87694778.0,Chauffailles,N,O,775000,1.0,38+794,803746.000774,6568392.20477,483755.175276,5813651.19349,Chauffailles,Saône-et-Loire,"46.2074214945, 4.34564667722"
87721605.0,Sain-Bel,N,O,782000,1.0,25+525,824376.527951,6524782.15871,512258.543013,5750164.21365,Sain-Bel,Rhône,"45.8113182031, 4.60169678609"
87721506.0,Écully-la-Demi-Lune,N,O,782000,1.0,3+921,838267.945145,6520024.06066,532012.528013,5742898.259,Tassin-la-Demi-Lune,Rhône,"45.7658040759, 4.77914985258"
87721530.0,Charbonnières-les-Bains,N,O,782000,1.0,8+714,834853.020825,6521780.2444,527177.895628,5745530.81381,Charbonnières-les-Bains,Rhône,"45.7822987603, 4.73571961093"
87208553.0,Casino-Lacroix-Laval,N,O,782000,1.0,9+500,834373.85978,6522457.34952,526512.815487,5746519.0148,La Tour-de-Salvagny,Rhône,"45.7884892291, 4.72974509437"
87721050.0,Régny,N,O,783000,1.0,437+172,794075.991971,6543823.79789,469249.231364,5778366.62648,Régny,Loire,"45.9876267909, 4.21533756596"
87721472.0,Tarare,N,O,783000,1.0,462+693,811615.665327,6533238.9802,494190.444094,5762686.31227,Tarare,Rhône,"45.8896697397, 4.43938829195"
87721456.0,St-Romain-de-Popey,N,O,783000,1.0,471+931,819652.511167,6530286.17635,505642.269798,5758217.12107,St-Romain-de-Popey,Rhône,"45.8617184039, 4.54226179257"
87721282.0,St-Germain-au-Mont-d'Or,O,O,783000,1.0,497+114,839928.895734,6533693.5114,534838.226422,5762503.2625,St-Germain-au-Mont-d'Or,Rhône,"45.8885251811, 4.80453353326"
87726422.0,Sury-le-Comtal,N,O,784000,1.0,123+694,792296.968082,6492866.01102,465593.848325,5705198.5031,Sury-le-Comtal,Loire,"45.5290551229, 4.18250070142"
87734400.0,Aulnat-Aéroport,O,N,784000,1.0,5+104,712506.202928,6521394.30213,351879.281056,5747088.38282,Aulnat,Puy-de-Dôme,"45.7920556558, 3.16098536337"
87732206.0,St-Germain-des-Fossés,O,O,785000,1.0,354+443,733191.553965,6567775.25959,381882.377927,5813906.98786,St-Germain-des-Fossés,Allier,"46.2090116909, 3.43050776828"
87734673.0,Darsac,N,O,785000,1.0,514+544,757996.752573,6449416.03454,416098.996327,5643840.51679,Vernassal,Haute-Loire,"45.1415961621, 3.73788088107"
87734541.0,Olliergues,N,N,785000,1.0,428+427,749577.782604,6508348.22336,404848.925497,5728083.98881,St-Gervais-sous-Meymont,Puy-de-Dôme,"45.67289197, 3.63681977534"
87734061.0,Ennezat-Clerlande,O,N,787000,1.0,397+137,716820.610336,6535177.74296,358115.880572,5766911.33348,Ennezat,Puy-de-Dôme,"45.9160810533, 3.21700969004"
87732404.0,Gannat,O,O,790000,1.0,378+390,715826.980377,6555334.90211,356763.964323,5796006.37482,Gannat,Allier,"46.0976178635, 3.20486521975"
87775288.0,Alès,O,O,790000,1.0,674+129,786822.911704,6337155.00605,454736.490448,5485276.79741,Alès,Gard,"44.1280316279, 4.08496739617"
87734343.0,Chapeauroux,N,O,790000,1.0,567+862,758638.589773,6415683.87411,416559.046252,5596028.85689,St-Bonnet-de-Montauroux,Lozère,"44.8378407628, 3.74201357986"
87734350.0,Langogne,O,O,790000,1.0,587+095,767981.410065,6404020.23188,429540.086138,5579426.10527,Langogne,Lozère,"44.7319841707, 3.85862424521"
87734236.0,Le Saut-du-Loup,N,O,790000,1.0,467+235,723659.430388,6483719.01327,367654.2659,5693042.58504,Beaulieu,Puy-de-Dôme,"45.4525043885, 3.30269446331"
87734640.0,Sembadel,N,N,795000,1.0,66+455,756596.690108,6464397.09668,414310.155023,5665172.04564,Sembadel,Haute-Loire,"45.2765995717, 3.72181144623"
87726224.0,St-Just-sur-Loire,N,N,796000,1.0,0+000,799881.445203,6490902.17977,476363.754815,5702220.17551,St-Just-St-Rambert,Loire,"45.510309012, 4.27924841751"
87726760.0,Aurec,N,O,798000,1.0,113+748,793794.501552,6475324.28149,467349.698624,5680104.45653,Aurec-sur-Loire,Haute-Loire,"45.370913454, 4.19827377303"
87734673.0,Darsac,N,O,798000,1.0,31+412,757996.752573,6449416.03454,416098.996327,5643840.51679,Vernassal,Haute-Loire,"45.1415961621, 3.73788088107"
87734723.0,Vorey,N,O,798000,1.0,73+095,771536.815372,6454257.83363,435353.281702,5650522.10148,Vorey,Haute-Loire,"45.183917175, 3.91084506943"
87734731.0,Chamalières-sur-Loire,N,O,798000,1.0,81+608,777923.405298,6456786.49517,444449.638175,5654009.05552,Chamalières-sur-Loire,Haute-Loire,"45.205990982, 3.99255902995"
87726729.0,Firminy,N,O,798000,1.0,123+727,800634.082263,6477745.42185,477131.126385,5683405.70531,Firminy,Loire,"45.3917431195, 4.2861418336"
87726190.0,St-Étienne-Bellevue,O,O,798000,1.0,133+054,808912.592766,6480675.6296,488980.173811,5687388.06883,St-Étienne,Loire,"45.4168601562, 4.39258363766"
87764407.0,Le Pouzin,O,N,800000,1.0,640+765,838503.624781,6407393.7227,528774.976893,5582541.86334,Le Pouzin,Ardèche,"44.7518645611, 4.75006643603"
87764522.0,Bourg-St-Andéol,N,N,800000,1.0,687+650,830878.315321,6365275.24918,516820.302375,5523543.66366,Bourg-St-Andéol,Ardèche,"44.374260166, 4.64267576767"
87765875.0,Villeneuve-lès-Avignon,N,N,800000,1.0,744+578,843833.660045,6319164.97541,533453.495894,5458758.877,Villeneuve-lès-Avignon,Gard,"43.9567971621, 4.79209428729"
87722314.0,Loire,O,N,800000,1.0,535+661,840776.890599,6497668.52013,534873.280802,5710758.74676,Loire-sur-Rhône,Rhône,"45.5640355477, 4.80484843211"
87764472.0,Le Teil (Ardèche),O,N,805000,1.0,665+633,833949.78572,6385158.82151,521703.724819,5551365.01763,Le Teil,Ardèche,"44.5526297117, 4.68654429787"
87775536.0,St-Ambroix,N,O,805000,1.0,745+095,795331.722104,6351904.27708,466881.48708,5505714.84503,St-Ambroix,Gard,"44.2596687116, 4.19406775717"
87775551.0,Salindres,O,O,805000,1.0,756+454,792210.543634,6342242.26781,462333.455098,5492273.42233,Salindres,Gard,"44.1731284896, 4.15321209075"
87765354.0,Tarascon,O,O,810000,1.0,0+000,833418.990873,6301651.75171,518503.038045,5434740.48986,Tarascon,Bouches-du-Rhône,"43.8012758544, 4.65779203939"
87775064.0,Manduel-Redessan,N,O,810000,1.0,16+814,819007.711985,6304151.31722,498639.130559,5438607.23238,Manduel,Gard,"43.8263407895, 4.47935152242"
87613604.0,Bagnac,O,O,720000,1.0,251+627,633424.391427,6396576.24932,240464.577315,5568952.61813,Bagnac-sur-Célé,Lot,"44.6651069792, 2.16013005091"
87645655.0,Condat-St-Amandin,N,N,721000,1.0,485+867,676840.097043,6469746.02978,301048.606034,5673101.55305,St-Amandin,Cantal,"45.3267023032, 2.70436564063"
87645507.0,Neussargues,O,O,721000,1.0,525+826,698358.68838,6447333.06893,331634.602905,5641265.71232,Neussargues-Moissac,Cantal,"45.1252790145, 2.97912432532"
87783001.0,Millau,O,O,722000,1.0,549+369,705954.749714,6333716.64567,342238.046521,5481306.89359,Millau,Aveyron,"44.1024282247, 3.07437667997"
87783399.0,Aguessac,N,N,722000,1.0,555+474,707887.411364,6338983.3698,344934.390034,5488655.35685,Aguessac,Aveyron,"44.1498124909, 3.09859834585"
87783324.0,Banassac-La Canourgue,N,O,722000,1.0,605+561,715617.192365,6372076.53079,355805.377018,5534967.05555,Banassac,Lozère,"44.4475642872, 3.19625408347"
87783266.0,Aumont-Aubrac,N,O,722000,1.0,641+898,722440.587895,6402159.28342,365501.575378,5577265.66265,Aumont-Aubrac,Lozère,"44.7181952478, 3.28335651533"
87783241.0,St-Chély-d'Apcher,O,O,722000,1.0,652+902,721414.190457,6411430.27792,364103.545597,5590356.1875,St-Chély-d'Apcher,Lozère,"44.8016945258, 3.27079780012"
87783548.0,Le Bruel,N,O,723000,1.0,627+000,728494.03805,6375859.3313,373842.627684,5540215.03991,Esclanèdes,Lozère,"44.4812099015, 3.35828546304"
87613422.0,Rodez,O,O,725000,1.0,624+277,666356.885503,6362774.03195,286965.012077,5521819.84107,Rodez,Aveyron,"44.3631903859, 2.57785056356"
87773291.0,Sète-Bassin-de-Thau (Mèze),N,N,731100,1.0,17+023,,,,,Mèze,Hérault,
87781385.0,Paulhan,N,N,732000,2.0,477+761,737247.946344,6271112.38086,385240.177702,5394239.02941,Paulhan,Hérault,"43.5381058518, 3.46067139688"
87781419.0,Clermont-l'Hérault,N,N,732000,2.0,489+939,735371.720146,6281938.06255,382739.820471,5409223.30734,Clermont-l'Hérault,Hérault,"43.6356050324, 3.4382103057"
87781203.0,Capestang,N,N,733000,1.0,433+014,,,,,Capestang,Hérault,
87781864.0,Mirepeisset-Argeliers,N,N,734000,1.0,422+203,692343.092141,6243360.66057,323462.211991,5356122.02357,Sallèles-d'Aude,Aude,"43.2893757469, 2.90571048867"
87615799.0,Revel-Sorèze,O,N,736000,1.0,337+142,619026.987865,6263154.78446,222621.051352,5382693.63967,Revel,Haute-Garonne,"43.4628750001, 1.99983892996"
87615195.0,Albi-Madeleine,O,O,736000,1.0,415+273,631032.023293,6315888.1168,238337.770089,5455948.44778,Albi,Tarn,"43.9386203408, 2.14102461655"
87615625.0,Carmaux,O,O,736000,1.0,429+770,632036.137138,6328126.42772,239547.578613,5473005.69979,Carmaux,Tarn,"44.0488548538, 2.15189251142"
87615542.0,Mazamet,O,O,737000,1.0,385+203,649414.418103,6266734.24809,264362.354473,5388065.63266,Aussillon,Tarn,"43.4978910757, 2.37480743569"
87681403.0,Moulin-Galant,N,O,745000,1.0,35+882,661171.476791,6831902.07844,275353.209094,6204931.50342,Corbeil-Essonnes,Essonne,"48.5861634552, 2.47353996261"
87684563.0,Mignères-Gondréville,O,N,745000,1.0,114+112,672599.686855,6771398.50892,293027.139805,6113910.65821,Mignères,Loiret,"48.0423944335, 2.63230758349"
87684415.0,Malesherbes,O,O,745000,1.0,76+644,655574.193198,6799399.70835,267277.473165,6155807.35979,Malesherbes,Loiret,"48.2934100138, 2.40099439245"
87682542.0,St-Fargeau,N,O,746000,1.0,43+392,666258.692213,6829470.28985,283052.594602,6201299.10766,St-Fargeau-Ponthierry,Seine-et-Marne,"48.5645740869, 2.5427047194"
87684613.0,Herbeauvilliers,O,N,747000,1.0,17+112,661471.548791,6798751.1094,276135.249266,6154893.89468,Buthiers,Seine-et-Marne,"48.2879502722, 2.480565149"
87684001.0,Montargis,O,O,748000,1.0,117+679,680843.119514,6767424.08118,305360.613825,6108006.54509,Montargis,Loiret,"48.0069223533, 2.74310106568"
87684746.0,Triguères,N,N,748000,1.0,139+960,698453.913529,6759938.53645,331653.359134,6096851.62395,Triguères,Loiret,"47.9398366314, 2.9792928154"
87683441.0,Courtenay,O,N,748000,1.0,153+091,704254.640178,6770698.76218,340313.458628,6112955.54552,Courtenay,Loiret,"48.0366577443, 3.05708781277"
87696310.0,Villeneuve-sur-Allier,N,O,750000,1.0,299+550,718876.758913,6617700.83776,361439.388953,5886610.05271,Villeneuve-sur-Allier,Allier,"46.659119112, 3.24686527379"
87696344.0,La Ferté-Hauterive,O,N,750000,1.0,332+478,727236.413553,6587865.75256,373414.332109,5843098.77014,La Ferté-Hauterive,Allier,"46.3901858031, 3.35443801843"
87732206.0,St-Germain-des-Fossés,O,O,750000,1.0,354+443,733191.553965,6567775.25959,381882.377927,5813906.98786,St-Germain-des-Fossés,Allier,"46.2090116909, 3.43050776828"
87726851.0,St-Jodard,N,O,750000,1.0,441+747,787262.324324,6532418.28901,459218.152373,5762074.09111,St-Jodard,Loire,"45.8858416007, 4.12522685022"
87726216.0,Bouthéon,O,O,750000,1.0,487+297,799739.789242,6492491.56233,476198.490922,5704496.90187,Andrézieux-Bouthéon,Loire,"45.5246396852, 4.27776382669"
